"Version";"FilePath";"ReferenceName";"FileName";"ReferenceType"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.PubSub\tests\CodeDesignPlus.Net.PubSub.Test\CodeDesignPlus.Net.PubSub.Test.csproj";"CodeDesignPlus.Net.Core.Abstractions";"CodeDesignPlus.Net.PubSub.Test.csproj";"ProjectReference"
"8.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.RabbitMQ.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.RabbitMQ.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.RabbitMQ.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.RabbitMQ.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";;"CodeDesignPlus.Net.RabbitMQ.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";;"CodeDesignPlus.Net.RabbitMQ.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";"";"CodeDesignPlus.Net.RabbitMQ.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";"CodeDesignPlus.Net.RabbitMQ.Abstractions";"CodeDesignPlus.Net.RabbitMQ.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ\CodeDesignPlus.Net.RabbitMQ.csproj";"";"CodeDesignPlus.Net.RabbitMQ.csproj";"ProjectReference"
"6.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ.Abstractions\CodeDesignPlus.Net.RabbitMQ.Abstractions.csproj";"RabbitMQ.Client";"CodeDesignPlus.Net.RabbitMQ.Abstractions.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ.Abstractions\CodeDesignPlus.Net.RabbitMQ.Abstractions.csproj";;"CodeDesignPlus.Net.RabbitMQ.Abstractions.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ.Abstractions\CodeDesignPlus.Net.RabbitMQ.Abstractions.csproj";"CodeDesignPlus.Net.PubSub";"CodeDesignPlus.Net.RabbitMQ.Abstractions.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\src\CodeDesignPlus.Net.RabbitMQ.Abstractions\CodeDesignPlus.Net.RabbitMQ.Abstractions.csproj";"";"CodeDesignPlus.Net.RabbitMQ.Abstractions.csproj";"ProjectReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"17.10.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"Moq";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"xunit";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";;"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"CodeDesignPlus.Net.RabbitMQ";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.RabbitMQ\tests\CodeDesignPlus.Net.RabbitMQ.Test\CodeDesignPlus.Net.RabbitMQ.Test.csproj";"CodeDesignPlus.Net.xUnit";"CodeDesignPlus.Net.RabbitMQ.Test.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";;"CodeDesignPlus.Net.Redis.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";;"CodeDesignPlus.Net.Redis.csproj";"PackageReference"
"8.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.Redis.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.Redis.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.Redis.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.Redis.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";"CodeDesignPlus.Net.Redis.Abstractions";"CodeDesignPlus.Net.Redis.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";"";"CodeDesignPlus.Net.Redis.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis\CodeDesignPlus.Net.Redis.csproj";"";"CodeDesignPlus.Net.Redis.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis.Abstractions\CodeDesignPlus.Net.Redis.Abstractions.csproj";;"CodeDesignPlus.Net.Redis.Abstractions.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis.Abstractions\CodeDesignPlus.Net.Redis.Abstractions.csproj";;"CodeDesignPlus.Net.Redis.Abstractions.csproj";"PackageReference"
"2.7.33";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis.Abstractions\CodeDesignPlus.Net.Redis.Abstractions.csproj";"StackExchange.Redis";"CodeDesignPlus.Net.Redis.Abstractions.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis.Abstractions\CodeDesignPlus.Net.Redis.Abstractions.csproj";"CodeDesignPlus.Net.Core";"CodeDesignPlus.Net.Redis.Abstractions.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis.Abstractions\CodeDesignPlus.Net.Redis.Abstractions.csproj";"";"CodeDesignPlus.Net.Redis.Abstractions.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\src\CodeDesignPlus.Net.Redis.Abstractions\CodeDesignPlus.Net.Redis.Abstractions.csproj";"";"CodeDesignPlus.Net.Redis.Abstractions.csproj";"ProjectReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"2.10.59";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"Ductus.FluentDocker.XUnit";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"17.10.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"Moq";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"xunit";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";;"CodeDesignPlus.Net.Redis.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"";"CodeDesignPlus.Net.Redis.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"CodeDesignPlus.Net.Redis";"CodeDesignPlus.Net.Redis.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis\tests\CodeDesignPlus.Net.Redis.Test\CodeDesignPlus.Net.Redis.Test.csproj";"CodeDesignPlus.Net.xUnit";"CodeDesignPlus.Net.Redis.Test.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";;"CodeDesignPlus.Net.Redis.PubSub.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";;"CodeDesignPlus.Net.Redis.PubSub.csproj";"PackageReference"
"8.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.Redis.PubSub.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.Redis.PubSub.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.Redis.PubSub.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.Redis.PubSub.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";"CodeDesignPlus.Net.Redis.PubSub.Abstractions";"CodeDesignPlus.Net.Redis.PubSub.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";"";"CodeDesignPlus.Net.Redis.PubSub.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub\CodeDesignPlus.Net.Redis.PubSub.csproj";"";"CodeDesignPlus.Net.Redis.PubSub.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub.Abstractions\CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";;"CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub.Abstractions\CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";;"CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub.Abstractions\CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";"CodeDesignPlus.Net.PubSub";"CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub.Abstractions\CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";"CodeDesignPlus.Net.Redis";"CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\src\CodeDesignPlus.Net.Redis.PubSub.Abstractions\CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";"";"CodeDesignPlus.Net.Redis.PubSub.Abstractions.csproj";"ProjectReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"17.10.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"Moq";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"xunit";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"Microsoft.Extensions.Hosting.Abstractions";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"Microsoft.Extensions.Logging";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";;"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";;"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"CodeDesignPlus.Net.Redis.PubSub";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"CodeDesignPlus.Net.xUnit";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"CodeDesignPlus.Net.Core.Abstractions";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"CodeDesignPlus.Net.PubSub";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"CodeDesignPlus.Net.Core";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Redis.PubSub\tests\CodeDesignPlus.Net.Redis.PubSub.Test\CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"";"CodeDesignPlus.Net.Redis.PubSub.Test.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";;"CodeDesignPlus.Net.Security.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";;"CodeDesignPlus.Net.Security.csproj";"PackageReference"
